cruise,time,latitude,longitude,line,station,scientific_name,larvae_10m2
,UTC,degrees_north,degrees_east,,,,Larvae 10/M^2
201108,2011-08-01T03:27:00Z,31.418333,-121.99333,90.0,90.0,Arctozenus risso,5.5
201108,2011-08-01T03:27:00Z,31.418333,-121.99333,90.0,90.0,Argyropelecus sladeni,5.5
201108,2011-08-01T03:27:00Z,31.418333,-121.99333,90.0,90.0,Bathylagoides wesethi,82.5
201108,2011-08-01T03:27:00Z,31.418333,-121.99333,90.0,90.0,Chiasmodon subniger,5.5
201108,2011-08-01T03:27:00Z,31.418333,-121.99333,90.0,90.0,Cyclothone,5.5
201108,2011-08-01T03:27:00Z,31.418333,-121.99333,90.0,90.0,Diaphus,66.0
201108,2011-08-01T03:27:00Z,31.418333,-121.99333,90.0,90.0,Lestidiops ringens,55.0
201108,2011-08-01T03:27:00Z,31.418333,-121.99333,90.0,90.0,Paralepididae,11.0
201108,2011-08-01T03:27:00Z,31.418333,-121.99333,90.0,90.0,Protomyctophum crockeri,22.0
201108,2011-08-01T03:27:00Z,31.418333,-121.99333,90.0,90.0,Symbolophorus californiensis,22.0
201108,2011-08-01T03:27:00Z,31.418333,-121.99333,90.0,90.0,Tetragonurus cuvieri,82.5
201108,2011-08-01T03:27:00Z,31.418333,-121.99333,90.0,90.0,Trachurus symmetricus,16.5
201108,2011-08-01T03:27:00Z,31.418333,-121.99333,90.0,90.0,Triphoturus mexicanus,38.5
201108,2011-08-01T03:27:00Z,31.418333,-121.99333,90.0,90.0,Vinciguerria lucetia,143.0
201110,2011-10-21T09:34:00Z,31.413334,-121.985,90.0,90.0,Argyropelecus sladeni,4.63
201110,2011-10-21T09:34:00Z,31.413334,-121.985,90.0,90.0,Bathylagoides wesethi,4.63
201110,2011-10-21T09:34:00Z,31.413334,-121.985,90.0,90.0,Ceratoscopelus townsendi,13.89
201110,2011-10-21T09:34:00Z,31.413334,-121.985,90.0,90.0,Cyclothone signata,13.89
201110,2011-10-21T09:34:00Z,31.413334,-121.985,90.0,90.0,Lampanyctus,4.63
201110,2011-10-21T09:34:00Z,31.413334,-121.985,90.0,90.0,Microstoma,4.63
201110,2011-10-21T09:34:00Z,31.413334,-121.985,90.0,90.0,Protomyctophum crockeri,9.26
201110,2011-10-21T09:34:00Z,31.413334,-121.985,90.0,90.0,Symbolophorus californiensis,4.63
201110,2011-10-21T09:34:00Z,31.413334,-121.985,90.0,90.0,Triphoturus mexicanus,4.63
201110,2011-10-21T09:34:00Z,31.413334,-121.985,90.0,90.0,Vinciguerria lucetia,32.41
201202,2012-02-01T09:13:00Z,31.416666,-121.996666,90.0,90.0,Argyropelecus affinis,9.54
201202,2012-02-01T09:13:00Z,31.416666,-121.996666,90.0,90.0,Argyropelecus hemigymnus,4.77
201202,2012-02-01T09:13:00Z,31.416666,-121.996666,90.0,90.0,Bathylagoides wesethi,4.77
201202,2012-02-01T09:13:00Z,31.416666,-121.996666,90.0,90.0,Bathylagus pacificus,4.77
201202,2012-02-01T09:13:00Z,31.416666,-121.996666,90.0,90.0,Ceratoscopelus townsendi,4.77
201202,2012-02-01T09:13:00Z,31.416666,-121.996666,90.0,90.0,Diogenichthys atlanticus,4.77
201202,2012-02-01T09:13:00Z,31.416666,-121.996666,90.0,90.0,Lampanyctus ritteri,9.54
201202,2012-02-01T09:13:00Z,31.416666,-121.996666,90.0,90.0,Lestidiops ringens,4.77
201202,2012-02-01T09:13:00Z,31.416666,-121.996666,90.0,90.0,Lipolagus ochotensis,23.85
201202,2012-02-01T09:13:00Z,31.416666,-121.996666,90.0,90.0,Poromitra crassiceps,4.77
201202,2012-02-01T09:13:00Z,31.416666,-121.996666,90.0,90.0,Protomyctophum crockeri,28.62
201202,2012-02-01T09:13:00Z,31.416666,-121.996666,90.0,90.0,Stenobrachius leucopsarus,28.62
201202,2012-02-01T09:13:00Z,31.416666,-121.996666,90.0,90.0,Stomias atriventer,4.77
201202,2012-02-01T09:13:00Z,31.416666,-121.996666,90.0,90.0,Symbolophorus californiensis,9.54
201202,2012-02-01T09:13:00Z,31.416666,-121.996666,90.0,90.0,Vinciguerria lucetia,4.77
201203,2012-03-28T19:39:00Z,31.418333,-121.99333,90.0,90.0,Citharichthys sordidus,4.92
201203,2012-03-28T19:39:00Z,31.418333,-121.99333,90.0,90.0,Sebastes,4.92
201203,2012-03-28T19:39:00Z,31.418333,-121.99333,90.0,90.0,Stenobrachius leucopsarus,4.92
201207,2012-07-14T15:00:00Z,31.418333,-121.99167,90.0,90.0,Bathylagoides wesethi,4.25
201207,2012-07-14T15:00:00Z,31.418333,-121.99167,90.0,90.0,Citharichthys stigmaeus,4.25
201207,2012-07-14T15:00:00Z,31.418333,-121.99167,90.0,90.0,Cyclothone signata,4.25
201207,2012-07-14T15:00:00Z,31.418333,-121.99167,90.0,90.0,Diaphus,21.25
201207,2012-07-14T15:00:00Z,31.418333,-121.99167,90.0,90.0,Leuroglossus stilbius,34.0
201207,2012-07-14T15:00:00Z,31.418333,-121.99167,90.0,90.0,Lipolagus ochotensis,4.25
201207,2012-07-14T15:00:00Z,31.418333,-121.99167,90.0,90.0,Protomyctophum crockeri,4.25
201207,2012-07-14T15:00:00Z,31.418333,-121.99167,90.0,90.0,Teleostei,4.25
201207,2012-07-14T15:00:00Z,31.418333,-121.99167,90.0,90.0,Triphoturus mexicanus,38.25
201207,2012-07-14T15:00:00Z,31.418333,-121.99167,90.0,90.0,Vinciguerria lucetia,8.5
201210,2012-10-24T07:47:00Z,31.415,-121.99,90.0,90.0,Argyropelecus sladeni,9.1
201210,2012-10-24T07:47:00Z,31.415,-121.99,90.0,90.0,Bathylagoides wesethi,31.85
201210,2012-10-24T07:47:00Z,31.415,-121.99,90.0,90.0,Chiasmodon subniger,4.55
201210,2012-10-24T07:47:00Z,31.415,-121.99,90.0,90.0,Diaphus,4.55
201210,2012-10-24T07:47:00Z,31.415,-121.99,90.0,90.0,Ichthyococcus irregularis,4.55
201210,2012-10-24T07:47:00Z,31.415,-121.99,90.0,90.0,Idiacanthus antrostomus,27.3
201210,2012-10-24T07:47:00Z,31.415,-121.99,90.0,90.0,Lampanyctus ritteri,4.55
201210,2012-10-24T07:47:00Z,31.415,-121.99,90.0,90.0,Lestidiops ringens,22.75
201210,2012-10-24T07:47:00Z,31.415,-121.99,90.0,90.0,Melamphaes parvus,4.55
201210,2012-10-24T07:47:00Z,31.415,-121.99,90.0,90.0,Protomyctophum crockeri,31.85
201210,2012-10-24T07:47:00Z,31.415,-121.99,90.0,90.0,Tetragonurus cuvieri,4.55
201210,2012-10-24T07:47:00Z,31.415,-121.99,90.0,90.0,Vinciguerria lucetia,40.95
201301,2013-01-15T14:52:00Z,31.415,-121.988335,90.0,90.0,Argyropelecus affinis,4.86
201301,2013-01-15T14:52:00Z,31.415,-121.988335,90.0,90.0,Argyropelecus sladeni,24.3
201301,2013-01-15T14:52:00Z,31.415,-121.988335,90.0,90.0,Chauliodus macouni,4.86
201301,2013-01-15T14:52:00Z,31.415,-121.988335,90.0,90.0,Cyclothone signata,4.86
201301,2013-01-15T14:52:00Z,31.415,-121.988335,90.0,90.0,Lampanyctus ritteri,4.86
201301,2013-01-15T14:52:00Z,31.415,-121.988335,90.0,90.0,Melamphaes parvus,4.86
201301,2013-01-15T14:52:00Z,31.415,-121.988335,90.0,90.0,Protomyctophum crockeri,19.44
201301,2013-01-15T14:52:00Z,31.415,-121.988335,90.0,90.0,Stenobrachius leucopsarus,9.72
201304,2013-04-14T01:55:00Z,31.416666,-121.995,90.0,90.0,Argyropelecus,4.91
201304,2013-04-14T01:55:00Z,31.416666,-121.995,90.0,90.0,Argyropelecus sladeni,4.91
201304,2013-04-14T01:55:00Z,31.416666,-121.995,90.0,90.0,Bathylagoides wesethi,9.82
201304,2013-04-14T01:55:00Z,31.416666,-121.995,90.0,90.0,Cyclothone acclinidens,4.91
201304,2013-04-14T01:55:00Z,31.416666,-121.995,90.0,90.0,Cyclothone signata,19.64
201304,2013-04-14T01:55:00Z,31.416666,-121.995,90.0,90.0,Lestidiops ringens,9.82
201304,2013-04-14T01:55:00Z,31.416666,-121.995,90.0,90.0,Lipolagus ochotensis,14.73
201304,2013-04-14T01:55:00Z,31.416666,-121.995,90.0,90.0,Melamphaes parvus,4.91
201304,2013-04-14T01:55:00Z,31.416666,-121.995,90.0,90.0,Nansenia candida,4.91
201304,2013-04-14T01:55:00Z,31.416666,-121.995,90.0,90.0,Protomyctophum crockeri,9.82
201304,2013-04-14T01:55:00Z,31.416666,-121.995,90.0,90.0,Stenobrachius leucopsarus,4.91
201304,2013-04-14T01:55:00Z,31.416666,-121.995,90.0,90.0,Sternoptyx,4.91
201304,2013-04-14T01:55:00Z,31.416666,-121.995,90.0,90.0,Symbolophorus californiensis,34.37
201304,2013-04-14T01:55:00Z,31.416666,-121.995,90.0,90.0,Trachipterus altivelis,4.91
201304,2013-04-14T01:55:00Z,31.416666,-121.995,90.0,90.0,Vinciguerria lucetia,9.82
201307,2013-07-11T00:10:00Z,31.418333,-121.99167,90.0,90.0,Argyropelecus sladeni,10.22449
201307,2013-07-11T00:10:00Z,31.418333,-121.99167,90.0,90.0,Bathylagoides wesethi,10.22449
201307,2013-07-11T00:10:00Z,31.418333,-121.99167,90.0,90.0,Citharichthys stigmaeus,10.22449
201307,2013-07-11T00:10:00Z,31.418333,-121.99167,90.0,90.0,Diaphus,10.22449
201307,2013-07-11T00:10:00Z,31.418333,-121.99167,90.0,90.0,Lipolagus ochotensis,10.22449
201307,2013-07-11T00:10:00Z,31.418333,-121.99167,90.0,90.0,Microstoma,10.22449
201307,2013-07-11T00:10:00Z,31.418333,-121.99167,90.0,90.0,Stomias atriventer,10.22449
201307,2013-07-11T00:10:00Z,31.418333,-121.99167,90.0,90.0,Teleostei,20.44898
201307,2013-07-11T00:10:00Z,31.418333,-121.99167,90.0,90.0,Trachurus symmetricus,10.22449
201311,2013-11-13T19:20:00Z,31.416666,-121.988335,90.0,90.0,Argyropelecus sladeni,4.73
201311,2013-11-13T19:20:00Z,31.416666,-121.988335,90.0,90.0,Bathylagoides wesethi,4.73
201311,2013-11-13T19:20:00Z,31.416666,-121.988335,90.0,90.0,Cyclothone signata,14.19
201311,2013-11-13T19:20:00Z,31.416666,-121.988335,90.0,90.0,Danaphos oculatus,4.73
201311,2013-11-13T19:20:00Z,31.416666,-121.988335,90.0,90.0,Idiacanthus antrostomus,4.73
201311,2013-11-13T19:20:00Z,31.416666,-121.988335,90.0,90.0,Melamphaes parvus,4.73
201311,2013-11-13T19:20:00Z,31.416666,-121.988335,90.0,90.0,Vinciguerria lucetia,42.57
201402,2014-02-02T10:15:00Z,31.418333,-121.99167,90.0,90.0,Argyropelecus affinis,4.69
201402,2014-02-02T10:15:00Z,31.418333,-121.99167,90.0,90.0,Citharichthys sordidus,28.14
201402,2014-02-02T10:15:00Z,31.418333,-121.99167,90.0,90.0,Cyclothone signata,4.69
201402,2014-02-02T10:15:00Z,31.418333,-121.99167,90.0,90.0,Danaphos oculatus,14.07
201402,2014-02-02T10:15:00Z,31.418333,-121.99167,90.0,90.0,Diogenichthys atlanticus,9.38
201402,2014-02-02T10:15:00Z,31.418333,-121.99167,90.0,90.0,Idiacanthus antrostomus,4.69
201402,2014-02-02T10:15:00Z,31.418333,-121.99167,90.0,90.0,Lampanyctus,4.69
201402,2014-02-02T10:15:00Z,31.418333,-121.99167,90.0,90.0,Lampanyctus ritteri,4.69
201402,2014-02-02T10:15:00Z,31.418333,-121.99167,90.0,90.0,Lipolagus ochotensis,4.69
201402,2014-02-02T10:15:00Z,31.418333,-121.99167,90.0,90.0,Protomyctophum crockeri,18.76
201402,2014-02-02T10:15:00Z,31.418333,-121.99167,90.0,90.0,Symbolophorus californiensis,9.38
201402,2014-02-02T10:15:00Z,31.418333,-121.99167,90.0,90.0,Teleostei,4.69
201402,2014-02-02T10:15:00Z,31.418333,-121.99167,90.0,90.0,Trachipterus altivelis,4.69
201402,2014-02-02T10:15:00Z,31.418333,-121.99167,90.0,90.0,Vinciguerria lucetia,4.69
201404,2014-04-06T01:04:00Z,31.423332,-121.99,90.0,90.0,Cyclothone,3.55
201404,2014-04-06T01:04:00Z,31.423332,-121.99,90.0,90.0,Cyclothone signata,14.2
201404,2014-04-06T01:04:00Z,31.423332,-121.99,90.0,90.0,Diogenichthys atlanticus,3.55
201404,2014-04-06T01:04:00Z,31.423332,-121.99,90.0,90.0,Lampanyctus ritteri,3.55
201404,2014-04-06T01:04:00Z,31.423332,-121.99,90.0,90.0,Myctophum nitidulum,3.55
201404,2014-04-06T01:04:00Z,31.423332,-121.99,90.0,90.0,Notolychnus valdiviae,3.55
201404,2014-04-06T01:04:00Z,31.423332,-121.99,90.0,90.0,Paralepididae,3.55
201404,2014-04-06T01:04:00Z,31.423332,-121.99,90.0,90.0,Poromitra crassiceps,7.1
201404,2014-04-06T01:04:00Z,31.423332,-121.99,90.0,90.0,Protomyctophum crockeri,10.65
201404,2014-04-06T01:04:00Z,31.423332,-121.99,90.0,90.0,Teleostei,3.55
201404,2014-04-06T01:04:00Z,31.423332,-121.99,90.0,90.0,Vinciguerria lucetia,3.55
201407,2014-07-10T18:54:00Z,31.416666,-121.99167,90.0,90.0,Argyropelecus sladeni,10.632653
201407,2014-07-10T18:54:00Z,31.416666,-121.99167,90.0,90.0,Bathylagoides wesethi,63.795918
201407,2014-07-10T18:54:00Z,31.416666,-121.99167,90.0,90.0,Ceratoscopelus townsendi,10.632653
201407,2014-07-10T18:54:00Z,31.416666,-121.99167,90.0,90.0,Diaphus,21.265306
201407,2014-07-10T18:54:00Z,31.416666,-121.99167,90.0,90.0,Myctophidae,10.632653
201407,2014-07-10T18:54:00Z,31.416666,-121.99167,90.0,90.0,Scomber japonicus,10.632653
201407,2014-07-10T18:54:00Z,31.416666,-121.99167,90.0,90.0,Stomias atriventer,10.632653
201407,2014-07-10T18:54:00Z,31.416666,-121.99167,90.0,90.0,Symbolophorus californiensis,10.632653
201407,2014-07-10T18:54:00Z,31.416666,-121.99167,90.0,90.0,Trachurus symmetricus,31.897959
201407,2014-07-10T18:54:00Z,31.416666,-121.99167,90.0,90.0,Triphoturus mexicanus,42.530613
201407,2014-07-10T18:54:00Z,31.416666,-121.99167,90.0,90.0,Vinciguerria lucetia,170.12245
201411,2014-11-12T19:14:00Z,31.418333,-121.988335,90.0,90.0,Argyropelecus affinis,4.71
201411,2014-11-12T19:14:00Z,31.418333,-121.988335,90.0,90.0,Cyclothone signata,9.42
201411,2014-11-12T19:14:00Z,31.418333,-121.988335,90.0,90.0,Idiacanthus antrostomus,4.71
201411,2014-11-12T19:14:00Z,31.418333,-121.988335,90.0,90.0,Lampanyctus,4.71
201411,2014-11-12T19:14:00Z,31.418333,-121.988335,90.0,90.0,Nansenia candida,9.42
201411,2014-11-12T19:14:00Z,31.418333,-121.988335,90.0,90.0,Protomyctophum crockeri,9.42
201411,2014-11-12T19:14:00Z,31.418333,-121.988335,90.0,90.0,Symbolophorus californiensis,4.71
201411,2014-11-12T19:14:00Z,31.418333,-121.988335,90.0,90.0,Tetragonurus cuvieri,4.71
201411,2014-11-12T19:14:00Z,31.418333,-121.988335,90.0,90.0,Vinciguerria lucetia,37.68
201501,2015-01-20T05:50:00Z,31.418333,-121.99,90.0,90.0,Benthalbella dentata,8.84
201501,2015-01-20T05:50:00Z,31.418333,-121.99,90.0,90.0,Ceratoscopelus townsendi,44.2
201501,2015-01-20T05:50:00Z,31.418333,-121.99,90.0,90.0,Cyclothone signata,70.72
201501,2015-01-20T05:50:00Z,31.418333,-121.99,90.0,90.0,Ichthyococcus irregularis,4.42
201501,2015-01-20T05:50:00Z,31.418333,-121.99,90.0,90.0,Lampanyctus,22.1
201501,2015-01-20T05:50:00Z,31.418333,-121.99,90.0,90.0,Myctophum nitidulum,8.84
201501,2015-01-20T05:50:00Z,31.418333,-121.99,90.0,90.0,Paralepididae,4.42
201501,2015-01-20T05:50:00Z,31.418333,-121.99,90.0,90.0,Protomyctophum crockeri,4.42
201501,2015-01-20T05:50:00Z,31.418333,-121.99,90.0,90.0,Scopelogadus mizolepis bispinosus,4.42
201501,2015-01-20T05:50:00Z,31.418333,-121.99,90.0,90.0,Symbolophorus californiensis,13.26
201501,2015-01-20T05:50:00Z,31.418333,-121.99,90.0,90.0,Teleostei,8.84
201501,2015-01-20T05:50:00Z,31.418333,-121.99,90.0,90.0,Triphoturus mexicanus,22.1
201501,2015-01-20T05:50:00Z,31.418333,-121.99,90.0,90.0,Vinciguerria lucetia,61.88
201504,2015-04-09T00:38:00Z,31.415,-121.98333,90.0,90.0,Argyropelecus sladeni,4.93
201504,2015-04-09T00:38:00Z,31.415,-121.98333,90.0,90.0,Bathylagoides wesethi,49.3
201504,2015-04-09T00:38:00Z,31.415,-121.98333,90.0,90.0,Ceratoscopelus townsendi,19.72
201504,2015-04-09T00:38:00Z,31.415,-121.98333,90.0,90.0,Cyclothone signata,24.65
201504,2015-04-09T00:38:00Z,31.415,-121.98333,90.0,90.0,Lampanyctus,9.86
201504,2015-04-09T00:38:00Z,31.415,-121.98333,90.0,90.0,Lampanyctus ritteri,4.93
201504,2015-04-09T00:38:00Z,31.415,-121.98333,90.0,90.0,Lestidiops ringens,4.93
201504,2015-04-09T00:38:00Z,31.415,-121.98333,90.0,90.0,Lipolagus ochotensis,4.93
201504,2015-04-09T00:38:00Z,31.415,-121.98333,90.0,90.0,Myctophidae,29.58
201504,2015-04-09T00:38:00Z,31.415,-121.98333,90.0,90.0,Paralepididae,19.72
201504,2015-04-09T00:38:00Z,31.415,-121.98333,90.0,90.0,Protomyctophum crockeri,14.79
201504,2015-04-09T00:38:00Z,31.415,-121.98333,90.0,90.0,Scomber japonicus,157.76
201504,2015-04-09T00:38:00Z,31.415,-121.98333,90.0,90.0,Scopelosaurus,4.93
201504,2015-04-09T00:38:00Z,31.415,-121.98333,90.0,90.0,Symbolophorus californiensis,14.79
201504,2015-04-09T00:38:00Z,31.415,-121.98333,90.0,90.0,Teleostei,14.79
201504,2015-04-09T00:38:00Z,31.415,-121.98333,90.0,90.0,Tetragonurus cuvieri,39.44
201504,2015-04-09T00:38:00Z,31.415,-121.98333,90.0,90.0,Trachurus symmetricus,69.02
201504,2015-04-09T00:38:00Z,31.415,-121.98333,90.0,90.0,Triphoturus mexicanus,34.51
201504,2015-04-09T00:38:00Z,31.415,-121.98333,90.0,90.0,Vinciguerria lucetia,49.3
201504,2015-04-09T00:10:00Z,31.415,-121.98333,90.0,90.0,Sardinops sagax,198.15
201504,2015-04-09T00:10:00Z,31.415,-121.98333,90.0,90.0,Teleostei,198.15
201507,2015-07-14T04:50:00Z,31.418333,-121.99,90.0,90.0,Argyropelecus affinis,5.05
201507,2015-07-14T04:50:00Z,31.418333,-121.99,90.0,90.0,Aristostomias scintillans,5.05
201507,2015-07-14T04:50:00Z,31.418333,-121.99,90.0,90.0,Bathylagoides wesethi,45.45
201507,2015-07-14T04:50:00Z,31.418333,-121.99,90.0,90.0,Ceratoscopelus townsendi,50.5
201507,2015-07-14T04:50:00Z,31.418333,-121.99,90.0,90.0,Cyclothone signata,30.3
201507,2015-07-14T04:50:00Z,31.418333,-121.99,90.0,90.0,Ichthyococcus irregularis,5.05
201507,2015-07-14T04:50:00Z,31.418333,-121.99,90.0,90.0,Lampadena urophaos,25.25
201507,2015-07-14T04:50:00Z,31.418333,-121.99,90.0,90.0,Lestidiops ringens,5.05
201507,2015-07-14T04:50:00Z,31.418333,-121.99,90.0,90.0,Melamphaes,5.05
201507,2015-07-14T04:50:00Z,31.418333,-121.99,90.0,90.0,Myctophidae,5.05
201507,2015-07-14T04:50:00Z,31.418333,-121.99,90.0,90.0,Notoscopelus resplendens,5.05
201507,2015-07-14T04:50:00Z,31.418333,-121.99,90.0,90.0,Protomyctophum crockeri,10.1
201507,2015-07-14T04:50:00Z,31.418333,-121.99,90.0,90.0,Stomias atriventer,5.05
201507,2015-07-14T04:50:00Z,31.418333,-121.99,90.0,90.0,Teleostei,15.15
201507,2015-07-14T04:50:00Z,31.418333,-121.99,90.0,90.0,Triphoturus mexicanus,50.5
201507,2015-07-14T04:50:00Z,31.418333,-121.99,90.0,90.0,Vinciguerria lucetia,1747.3
201511,2015-11-01T06:23:00Z,31.418333,-121.99,90.0,90.0,Argyropelecus sladeni,10.48
201511,2015-11-01T06:23:00Z,31.418333,-121.99,90.0,90.0,Bathylagoides wesethi,5.24
201511,2015-11-01T06:23:00Z,31.418333,-121.99,90.0,90.0,Caristius maderensis,5.24
201511,2015-11-01T06:23:00Z,31.418333,-121.99,90.0,90.0,Ceratoscopelus townsendi,41.92
201511,2015-11-01T06:23:00Z,31.418333,-121.99,90.0,90.0,Cyclothone acclinidens,5.24
201511,2015-11-01T06:23:00Z,31.418333,-121.99,90.0,90.0,Cyclothone signata,15.72
201511,2015-11-01T06:23:00Z,31.418333,-121.99,90.0,90.0,Diogenichthys atlanticus,5.24
201511,2015-11-01T06:23:00Z,31.418333,-121.99,90.0,90.0,Gonichthys tenuiculus,5.24
201511,2015-11-01T06:23:00Z,31.418333,-121.99,90.0,90.0,Idiacanthus antrostomus,5.24
201511,2015-11-01T06:23:00Z,31.418333,-121.99,90.0,90.0,Lampadena urophaos,5.24
201511,2015-11-01T06:23:00Z,31.418333,-121.99,90.0,90.0,Nansenia crassa,5.24
201511,2015-11-01T06:23:00Z,31.418333,-121.99,90.0,90.0,Oneirodes,5.24
201511,2015-11-01T06:23:00Z,31.418333,-121.99,90.0,90.0,Protomyctophum crockeri,15.72
201511,2015-11-01T06:23:00Z,31.418333,-121.99,90.0,90.0,Rosenblattichthys volucris,10.48
201511,2015-11-01T06:23:00Z,31.418333,-121.99,90.0,90.0,Symbolophorus californiensis,5.24
201511,2015-11-01T06:23:00Z,31.418333,-121.99,90.0,90.0,Triphoturus mexicanus,5.24
201511,2015-11-01T06:23:00Z,31.418333,-121.99,90.0,90.0,Vinciguerria lucetia,702.16
201511,2015-11-01T06:23:00Z,31.418333,-121.99,90.0,90.0,Vinciguerria poweriae,5.24
201601,2016-01-11T22:58:00Z,31.416666,-121.99834,90.0,90.0,Argyropelecus hemigymnus,8.66
201601,2016-01-11T22:58:00Z,31.416666,-121.99834,90.0,90.0,Argyropelecus sladeni,8.66
201601,2016-01-11T22:58:00Z,31.416666,-121.99834,90.0,90.0,Bathylagoides wesethi,43.3
201601,2016-01-11T22:58:00Z,31.416666,-121.99834,90.0,90.0,Chiasmodon subniger,8.66
201601,2016-01-11T22:58:00Z,31.416666,-121.99834,90.0,90.0,Cyclothone signata,8.66
201601,2016-01-11T22:58:00Z,31.416666,-121.99834,90.0,90.0,Lampanyctus,17.32
201601,2016-01-11T22:58:00Z,31.416666,-121.99834,90.0,90.0,Lipolagus ochotensis,8.66
201601,2016-01-11T22:58:00Z,31.416666,-121.99834,90.0,90.0,Protomyctophum crockeri,43.3
201601,2016-01-11T22:58:00Z,31.416666,-121.99834,90.0,90.0,Vinciguerria lucetia,34.64
201604,2016-04-05T16:39:00Z,31.416666,-121.99,90.0,90.0,Argyropelecus sladeni,4.35
201604,2016-04-05T16:39:00Z,31.416666,-121.99,90.0,90.0,Cyclothone signata,4.35
201604,2016-04-05T16:39:00Z,31.416666,-121.99,90.0,90.0,Danaphos oculatus,4.35
201604,2016-04-05T16:39:00Z,31.416666,-121.99,90.0,90.0,Lampanyctus,30.45
201604,2016-04-05T16:39:00Z,31.416666,-121.99,90.0,90.0,Lestidiops ringens,8.7
201604,2016-04-05T16:39:00Z,31.416666,-121.99,90.0,90.0,Lipolagus ochotensis,4.35
201604,2016-04-05T16:39:00Z,31.416666,-121.99,90.0,90.0,Myctophidae,17.4
201604,2016-04-05T16:39:00Z,31.416666,-121.99,90.0,90.0,Protomyctophum crockeri,8.7
201604,2016-04-05T16:39:00Z,31.416666,-121.99,90.0,90.0,Teleostei,21.75
201604,2016-04-05T16:39:00Z,31.416666,-121.99,90.0,90.0,Tetragonurus cuvieri,21.75
201604,2016-04-05T16:39:00Z,31.416666,-121.99,90.0,90.0,Trachurus symmetricus,8.7
201604,2016-04-05T16:39:00Z,31.416666,-121.99,90.0,90.0,Vinciguerria lucetia,39.15
201607,2016-07-15T05:23:00Z,31.42,-121.99167,90.0,90.0,Bathylagoides wesethi,47.07
201607,2016-07-15T05:23:00Z,31.42,-121.99167,90.0,90.0,Ceratoscopelus townsendi,15.69
201607,2016-07-15T05:23:00Z,31.42,-121.99167,90.0,90.0,Cyclothone,10.46
201607,2016-07-15T05:23:00Z,31.42,-121.99167,90.0,90.0,Cyclothone signata,20.92
201607,2016-07-15T05:23:00Z,31.42,-121.99167,90.0,90.0,Hygophum reinhardtii,5.23
201607,2016-07-15T05:23:00Z,31.42,-121.99167,90.0,90.0,Lampadena urophaos,15.69
201607,2016-07-15T05:23:00Z,31.42,-121.99167,90.0,90.0,Melamphaes,5.23
201607,2016-07-15T05:23:00Z,31.42,-121.99167,90.0,90.0,Myctophum nitidulum,5.23
201607,2016-07-15T05:23:00Z,31.42,-121.99167,90.0,90.0,Paralepididae,15.69
201607,2016-07-15T05:23:00Z,31.42,-121.99167,90.0,90.0,Teleostei,5.23
201607,2016-07-15T05:23:00Z,31.42,-121.99167,90.0,90.0,Triphoturus mexicanus,109.83
201607,2016-07-15T05:23:00Z,31.42,-121.99167,90.0,90.0,Vinciguerria lucetia,2677.76
201701,2017-01-10T00:46:00Z,31.415,-121.99167,90.0,90.0,Danaphos oculatus,4.32
201701,2017-01-10T00:46:00Z,31.415,-121.99167,90.0,90.0,Lampanyctus,4.32
201701,2017-01-10T00:46:00Z,31.415,-121.99167,90.0,90.0,Lampanyctus ritteri,4.32
201701,2017-01-10T00:46:00Z,31.415,-121.99167,90.0,90.0,Protomyctophum crockeri,21.6
201701,2017-01-10T00:46:00Z,31.415,-121.99167,90.0,90.0,Vinciguerria lucetia,4.32
201704,2017-04-03T06:02:00Z,31.418333,-121.99,90.0,90.0,Bathylagus pacificus,4.61
201704,2017-04-03T06:02:00Z,31.418333,-121.99,90.0,90.0,Cyclothone signata,4.61
201704,2017-04-03T06:02:00Z,31.418333,-121.99,90.0,90.0,Engraulis mordax,69.15
201704,2017-04-03T06:02:00Z,31.418333,-121.99,90.0,90.0,Lampanyctus,32.27
201704,2017-04-03T06:02:00Z,31.418333,-121.99,90.0,90.0,Lampanyctus ritteri,4.61
201704,2017-04-03T06:02:00Z,31.418333,-121.99,90.0,90.0,Leuroglossus stilbius,18.44
201704,2017-04-03T06:02:00Z,31.418333,-121.99,90.0,90.0,Lipolagus ochotensis,4.61
201704,2017-04-03T06:02:00Z,31.418333,-121.99,90.0,90.0,Merluccius productus,46.1
201704,2017-04-03T06:02:00Z,31.418333,-121.99,90.0,90.0,Paralepididae,4.61
201704,2017-04-03T06:02:00Z,31.418333,-121.99,90.0,90.0,Protomyctophum crockeri,13.83
201704,2017-04-03T06:02:00Z,31.418333,-121.99,90.0,90.0,Stenobrachius leucopsarus,4.61
201704,2017-04-03T06:02:00Z,31.418333,-121.99,90.0,90.0,Symbolophorus californiensis,4.61
201704,2017-04-03T06:02:00Z,31.418333,-121.99,90.0,90.0,Triphoturus mexicanus,4.61
201704,2017-04-03T05:35:00Z,31.418333,-121.99,90.0,90.0,Teleostei,205.52
201708,2017-08-05T13:31:00Z,31.416666,-121.99167,90.0,90.0,Bathylagoides wesethi,23.35
201708,2017-08-05T13:31:00Z,31.416666,-121.99167,90.0,90.0,Ceratoscopelus townsendi,14.01
201708,2017-08-05T13:31:00Z,31.416666,-121.99167,90.0,90.0,Cyclothone signata,4.67
